NAME,SMILES
np825,OC[C@@]1(OP(O)(O)=O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
np826,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O
np827,[O-]Cl
np828,OCC(O)C=O
np829,CC(CO)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
np830,OC[C@H]1O[C@@H](OP(=O)(O)OCCC(C)CC\C=C(\C)CCC=C(C)C)[C@H](O)[C@@H](O)[C@@H]1O
np831,NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CN2)C(=O)N1
np832,C\C(CC(O)=O)=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
np833,O[C@H]1[C@H](O)[C@](O)(COP(O)(O)=O)O[C@@H]1COP(O)(O)=O
np834,O[C@H]1C(OP(O)(O)=O)[C@H](O)[C@@H](OP(O)(O)=O)C(OP(O)(O)=O)[C@H]1OP(O)(O)=O
np835,COC1=C(OC)C(O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1O
np836,[O-][I](=O)=O
np837,CC(=O)N[C@H]1C(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
np838,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=C(O)C(O)=CC(=C1)C(O)=O
np839,CCCCC\C=C\C\C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
np840,NCC(O)C1=CC=CC=C1
np841,C[C@@H](O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O
np842,CC(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O
np843,OCC1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O
np844,NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC(NC2=CC=CC=C2)=N1
np845,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
np846,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O
np847,OC[C@H]1O[C@](O)(COP(O)(O)=O)[C@@H](O)[C@@H]1O
np848,O[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H]1O
np849,NCCCC=O
np850,[H][C@]1(O[C@@](C[C@H](O)[C@H]1NC(C)=O)(OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O)C(O)=O)[C@H](O)[C@H](O)CO
np851,CC1=C2N3C([C@H](CC(O)=O)[C@@]2(C)CCC(O)=O)[C@]2(C)[N]4=C([C@@H](CCC(O)=O)[C@]2(C)CC(N)=O)C(C)=C2[N]5=C(C=C6[N](=C1[C@@H](CCC(O)=O)C6(C)C)[Co+]345C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C(N)N=CN=C13)[C@@H](CCC(O)=O)[C@]2(C)CC(N)=O
np852,OC(=O)C1=NCCCC1
np853,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O
np854,OC(=O)CCC1=C2CC3=C(CCC(O)=O)C(CC(O)=O)=C(CC4=C(CC(O)=O)C(CCC(O)=O)=C(CC5=C(CC(O)=O)C(CCC(O)=O)=C(CC(N2)=C1CC(O)=O)N5)N4)N3
np855,CSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O
np856,CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np857,C[C@@](O)(CCOP(O)(=O)OP(O)(O)=O)CC(O)=O
np858,[H][C@]12CCN(C[C@]1(O)C=C)[C@@]([H])(C2)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12
np859,[H][C@@]12CC[C@H]([C@H](C)CCC=C(C)C)[C@@]1(C)CCC1=C2CCC2CC(=O)CC[C@]12C
np860,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O
np861,C[C@@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=C(N)NC3=O)[C@@H](O)[C@H](O)[C@@H]1O
np862,NC(=O)OP(O)(O)=O
np863,CC1=C2CC3=C(C)C(C=C)=C(CC4=C(C)C(C=C)=C(CC5=C(C)C(CCC(O)=O)=C(CC(N2)=C1CCC(O)=O)N5)N4)N3
np864,COC1=CC=C(C=C1)C(O)=O
np865,CC(=O)N[C@H]1[C@H](N)O[C@H](CO)[C@@H](O)[C@@H]1O
np866,NCCC=O
np867,CN1C=[N+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C2=C1C(=O)N=C(N)N2
np868,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OP(O)(O)=O
np869,OC(COP(O)(O)=O)C=O
np870,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np871,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np872,CC(C)(COP(O)(O)=O)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(O)=O
np873,OC(CCC(O)=O)C1=CC=CN=C1
np874,CC(C)=CCO[P@](O)(=O)OP(O)(O)=O
np875,CC(=O)N[C@@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
np876,CNC=O
np877,NC1=CC=CC=C1C(O)=O
np878,OC[C@H]1O[C@H](O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
np879,O[C@H]1[C@H]2OP(O)(=O)O[C@H]2[C@H](O)[C@@H](O)[C@@H]1O
np880,C1CNC(C1)C1=CC=CN=C1
np881,O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)OC(=O)[C@@H]1O
np882,N[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
np883,[H][C@@]1(O)O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1NC(C)=O
np884,OC(=O)CC(=N)C(O)=O
np885,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)([O-])=O)[N+]1=CC=CC(C1)C(O)=O
np886,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](OP(O)(O)=O)[C@H]1O
np887,OCC1=C(CC(O)=O)C(CCC(O)=O)=C(CC2=C(CC(O)=O)C(CCC(O)=O)=C(CC3=C(CC(O)=O)C(CCC(O)=O)=C(CC4=C(CC(O)=O)C(CCC(O)=O)=CN4)N3)N2)N1
np888,CC(=O)NC(CCC(O)=O)C(O)=O
np889,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O
np890,CCCCCCCC=O
np891,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=C(N2)C(=O)NC(=O)N1
np892,O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O
np893,NC(C(O)=O)C(O)=O
np894,NCC(=O)CCC(O)=O
np895,[H][C@@]1(CO)OC(O)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
np896,NC1=C2N=CN([C@H]3O[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N4C=NC5=C(N)N=CN=C45)[C@H](O)[C@@H]3O)C2=NC=N1
np897,CC(C(C)=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
np898,CCCCCCCCCCCCCCCCCCCCCCC(O)=O
np899,C[N+](C)(C)CCCC(O)=O
np900,CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(O)C1=C(C)/C2=C/C3=N/C(=C\C4=C(CCC(O)=O)C(C)=C5/C=C6\N=C(\C=C\1/N\2[Fe]N45)C(C)=C6C=C)/C(CCC(O)=O)=C3C
np901,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C(=O)N1
np902,O[C@@H]1C=CC=C[C@H]1O
np903,CC(=O)N[C@@H]1[C@@H](O)C[C@@H](COS(O)(=O)=O)O[C@H]1O[C@H]1[C@@H](O)[C@@H](COS(O)(=O)=O)O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@@H]3[C@@H](O)[C@H](O)O[C@H](COS(O)(=O)=O)[C@@H]3O)O[C@@H]2COS(O)(=O)=O)[C@@H]1O
np904,C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np905,CC(=O)C=O
np906,CCCCC\C=C\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(=O)O)N1C=NC2=C1N=CN=C2N
np907,NC1=CC=C(O)C=C1
np908,[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
np909,CC(C=O)C(O)=O
np910,CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N
np911,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O
np912,[H][C@]1(O[C@](C[C@H](O)[C@H]1NC(C)=O)(OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)C(O)=O)[C@H](O)[C@H](O)CO
np913,NC(=O)CCCC[C@H](CCS)SC(=O)CCC(O)=O
np914,NC1=C2N=CN(C3OC(COP(O)(=O)OP(O)(=O)OCC4OC(O)C(O)C4O)C(O)C3O)C2=NC=N1
np915,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)[N+]4=CC=CC(=C4)C(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1
np916,OC(=O)CCC(=O)N[C@@H](CCC=O)C(O)=O
np917,[H][C@@]12CCC3=C(CC[C@]4(C)C(CCC34)[C@H](C)CCC=C(C)C)[C@@]1(C)CC[C@H](O)[C@@]2(C)C(O)=O
np918,O=C1NC2=C(N1)C(=O)N=CN2
np919,CCCCCCCCO
np920,C\C=C\C(C)=O
np921,C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12
np922,CC(=O)NCCCNCCCCNCCCN
np923,O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O
np924,CC(C)=CCC\C(C)=C\CC\C(C)=C/CC\C=C(/C)CC\C=C(\C)CC[C@]1([H])OC1(C)C
np925,CN1CCC2=CC(O)=C(O)C=C2C1
np926,O=CCC1=CNC2=CC=CC=C12
np927,O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O
np928,NC1=NC=NC2=C1N=CN2[C@@H]1OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2OC([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O
np929,CCCCC\C=C/C\C=C/C\C=C/C=C/[C@H](CCCC(O)=O)OO
np930,CC(=O)C(=O)C1CNC2=C(N1)C(=O)NC(N)=N2
np931,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NC(O)=O)[C@@H](O[C@@H]2CO)OP(=O)(O)OP(O)(=O)OCCC(C)CC\C=C(/C)CC=C(C)C)[C@H](NC(O)=O)[C@@H](O)[C@@H]1O
np932,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=C(N2)C(=O)NC(=O)N1
np933,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O
np934,NCCC[C@H](NC(=O)CCC(O)=O)C(O)=O
np935,NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O
np936,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1
np937,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1
np938,CC(CCC=C(C)C)C1CCC2C3=C(CCC12C)C1(C)CCC(O)C(C=O)C1CC3
np939,[H][C@@]1(O[C@@H]2CC(N(C)C2=O)C2=CC=CN=C2)O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O
np940,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np941,NC(=O)NC(NC(N)=O)C(O)=O
np942,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N4C=NC5=C(N)N=CN=C45)[C@@H](O)[C@H]3O)C2=NC=N1
np943,OC(=O)CCC1NC(=O)NC1=O
np944,CC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O
np945,C1CNC2=C(N1)C=NC=N2
np946,[H][C@@]1(CC[C@@]2([H])C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C
np947,O=C1OC2=CC=CC=C2C=C1
np948,OC1C2(Cl)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C41Cl
np949,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
np950,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O
np951,N[C@@H](CCC(=O)OP(O)(O)=O)C(O)=O
np952,N[C@@H](CC1=CC(=O)C(=O)C=C1)C(O)=O
np953,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCCC(C)CO
np954,OC1=CC=C(C=C1)[N+]([O-])=O
np955,NC1=CN=CN1[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
np956,CC(=O)NCCC1=CNC2=C1C=C(O)C=C2
np957,CNCCCC(=O)C1=CC=CN=C1
np958,N\C(=C\C=C/C(O)=O)C(O)=O
np959,CC(CCC=C(C)C)C1CCC2(CO)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3
np960,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np961,CCCCCC(=O)CC[C@H]1C=CC(=O)[C@@H]1C\C=C/CCCC(O)=O
np962,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O1
np963,[Al+3]
np964,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2
np965,CC(=O)NC1=CC=CC=C1
np966,[H][C@@]1(CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C
np967,C[N+](C)(C)CC=O
np968,OC(=O)C1=CC2=C(N1)C=C(O)C(O)=C2
np969,N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
np970,NCCCNCCCCNCCCN
np971,NCCCCNCCCN
np972,OC(=O)CCC=O
np973,NC(CCC\N=C(/N)NC1OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2O)N2C=NC3=C(N)N=CN=C23)C(O)C1O)C(O)=O
np974,CC1=C2CC3=C(C)C(CCC(O)=O)=C(CC4=C(CCC(O)=O)C(C)=C(CC5=C(CCC(O)=O)C(C)=C(CC(N2)=C1CCC(O)=O)N5)N4)N3
np975,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
np976,NC(CCCC=O)C(O)=O
np977,[H][C@@]1(OC(=O)C(=O)C1=O)[C@H](O)CO
np978,C[C@@H]1OC(OP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H]1O
np979,OC[C@@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O
np980,NC(=O)CCC(=O)C1=CN=CC=C1
np981,OC(=O)CC(=O)CC(=O)\C=C\C(O)=O
np982,C[C@@H](C(O)=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np983,OC(COP(O)(O)=O)C(=O)OP(O)(O)=O
np984,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)C1=CNC(=O)NC1=O
np985,CN1CCC[C@H]1C1=C[N+](=CC=C1)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C([O-])=O
np986,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1
np987,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O
np988,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np989,CC(=O)NCCCNCCCCN
np990,CC(C)=CCC\C(C)=C\CC\C(C)=C\[C@@]1([H])[C@]([H])(COP(O)(=O)OP(O)(O)=O)[C@@]1(C)CC\C=C(/C)CCC=C(C)C
np991,N\C(=C\C=C/C=O)C(O)=O
np992,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N4C=NC5=C(N)N=CN=C45)[C@@H](O)[C@H]3O)C2=NC=N1
np993,CC(C)=CCC\C(C)=C\CO[P@@](=O)(O)OP(=O)(O)O
np994,[H][C@@]12CCC([C@H](C)CCC=C(C)C)[C@@]1(C)CCC1=C2CC[C@@]2([H])C(C)(C)[C@@H](O)CC[C@]12C
np995,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCC(O)=O
np996,CCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
np997,OC[C@@H]1OC[C@@H](O)[C@@H]1O
np998,OC(=O)[C@@H](COP(O)(O)=O)OP(O)(O)=O
np999,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@H](C)C(O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np1000,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)C(O)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
